method,scenario,seed,status,n_rows,n_clusters,treatment_prevalence,degree_mean,degree_q95,cluster_size_min,cluster_size_max,exposure_mean,exposure_sd,target_supported_a0,target_supported_a1,ess_a0_g0,ess_a0_g1,ess_a1_g0,ess_a1_g1,raw_count_a0_g0,raw_count_a0_g1,global_statistic_a0,global_p_a0,global_reject_001_a0,global_reject_005_a0,global_reject_010_a0,global_p_a1,global_reject_005_a1,outcome_precision,outcome_recall,outcome_f1,outcome_fdr,affected_set_exact_recovery,familywise_false_outcome,ASE_bias_mean,ASE_mae_mean,ASE_rmse,ASE_normalized_rmse,SASE_bias_mean,SASE_rmse,ASE_sign_accuracy,ASE_ci_coverage,ASE_ci_width,null_interval_coverage_zero,functional_precision,functional_recall,functional_f1,functional_any_detection,functional_global_p,dose_response_ISE,dose_response_IAE,dose_response_max_error,dose_response_pointwise_coverage,dose_response_simultaneous_coverage,ADE_bias_mean,ADE_rmse,INT_bias_mean,INT_rmse,INT_ci_coverage,interaction_detection,aipw_discrete_low_high_mean,outcome_regression_ASE_rmse,naive_A_G_ASE_rmse,oracle_ASE_rmse,mapping_sign_stability,mapping_sensitivity_range,exposure_mapping_correlation,relation_edge_disagreement_rate,false_interference,bootstrap_ASE_sd,failed_or_singular_fits,runtime_seconds,ASE_estimate_Y1,ASE_truth_Y1,ASE_error_Y1,ASE_p_Y1,ASE_detected_Y1,ASE_coverage_Y1,ASE_estimate_Y2,ASE_truth_Y2,ASE_error_Y2,ASE_p_Y2,ASE_detected_Y2,ASE_coverage_Y2,ASE_estimate_Y3,ASE_truth_Y3,ASE_error_Y3,ASE_p_Y3,ASE_detected_Y3,ASE_coverage_Y3,ASE_estimate_Y4,ASE_truth_Y4,ASE_error_Y4,ASE_p_Y4,ASE_detected_Y4,ASE_coverage_Y4,ASE_mean_unweighted_mapping,ASE_rmse_unweighted_mapping,ASE_mean_weighted_mapping,ASE_rmse_weighted_mapping,ASE_mean_distance_two_mapping,ASE_rmse_distance_two_mapping,aipw_weight_min,aipw_weight_median,aipw_weight_q95,aipw_weight_max,predictive_loss_with_G,predictive_loss_without_G,predictive_loss_naive_A_G,predictive_gain_G,policy_value_rmse,policy_ordering_accuracy,policy_regret
causal_interference_detection,weak_effect_0_45,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,12.649299191769606,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.005058266885314626,0.09347015210633144,0.09888664332549112,0.10431388817813142,0.016092209526454137,0.10431388817813143,1.0,1.0,0.41757359483984635,,0.0,0.0,0.0,0.0,0.06666666666666667,0.00564230856219205,0.06344272238728652,0.16592948372267152,1.0,1.0,0.06805097220372269,0.09339936471478033,0.13286608023376031,0.19230064050115384,0.75,1.0,0.08946565295773047,0.08828436475750082,0.08212900218615157,0.0,1.0,0.08534266423538509,0.9999999999999998,0.0,0.0,0.1008631871593832,0.0,2.279403505992377,0.28273888553715626,0.22500000000000017,0.05773888553715609,0.00952317266271108,1.0,1.0,-0.2942066874974001,-0.2250000000000001,-0.0692066874974,0.014696153911928184,1.0,1.0,0.11738291705536705,0.2250000000000007,-0.10761708294463365,0.08262741071250776,0.0,1.0,-0.08568204755386416,-0.22500000000000023,0.13931795244613607,0.519453487460988,0.0,1.0,0.015892151540531967,0.07822435030483242,0.009336597827182873,0.08828436475750082,0.06464652513921469,0.112703406131206,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.5288932214622974,0.5390269270925787,0.9014525258346603,0.010133705630281264,,,
causal_interference_detection,weak_effect_0_45,2,ok,480.0,24.0,0.6645833333333333,4.570833206176758,8.0,20.0,20.0,0.6935348331620326,0.30157138318211646,1.0,1.0,44.82943535162094,60.13473197005679,42.07747294704641,159.26277379071948,25.0,28.0,11.742135619594753,0.03333333333333333,0.0,1.0,1.0,0.06666666666666667,0.0,1.0,0.25,0.4,0.0,0.0,0.0,-0.28935226989336565,0.28935226989336565,0.29483508742745096,0.31096764820365214,-0.3066953948491656,0.31096764820365214,0.5,0.25,0.5298984554489385,,1.0,0.5,0.6666666666666666,1.0,0.03333333333333333,0.029157622746458285,0.14671431768513055,0.3372159306874942,0.8055555555555556,0.75,0.05284037142078449,0.07373743526389807,0.2788670355624987,0.29827144089502505,0.5,1.0,0.30321933916191735,0.3081494968355391,0.11174254966388063,0.0,0.75,0.1984752342273282,1.0,0.0,0.0,0.12799479600215907,0.0,2.614671572999214,-0.06279394423518547,0.22500000000000028,-0.2877939442351858,0.5712727379046114,0.0,0.0,-0.5996990665786257,-0.22500000000000012,-0.3746990665786256,0.008680905701793343,1.0,0.0,-0.054200850274277235,0.22500000000000023,-0.27920085027427743,0.903486158179611,0.0,0.0,-0.4407152184853737,-0.22499999999999992,-0.21571521848537378,0.0299823345906626,0.0,1.0,-0.22698184650328748,0.23599563866826365,-0.29915862206163996,0.3081494968355391,-0.10068338783431174,0.12790447269996752,1.3669586303130914,4.647862165924044,21.527709822291833,42.61633684590373,0.5800486030708538,0.5718354547219239,0.8680232736852671,-0.008213148348929944,,,
causal_interference_detection,weak_effect_0_45,3,ok,480.0,24.0,0.5291666666666667,4.616666793823242,8.0,20.0,20.0,0.5290133152585921,0.3398158139948638,1.0,1.0,89.12603630510068,64.26697855917891,55.97781471483338,112.55831272028772,42.0,36.0,27.35715459186728,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.25,0.4,0.0,0.0,0.0,0.03941856903066566,0.07909868503324019,0.09942065770733857,0.09893252701672266,0.03405432548526183,0.09893252701672266,1.0,1.0,0.49693401453802843,,1.0,0.25,0.4,1.0,0.03333333333333333,0.004230778405603344,0.04731786725723978,0.18086259112021275,0.9166666666666666,0.75,0.08155742615231801,0.0936246586480346,0.09648611123357659,0.12635316561669802,1.0,0.0,-0.0811325648071416,0.09074604295063703,0.11446071537385072,0.0,0.9166666666666666,0.10278322765244988,1.0,0.0,0.0,0.12003237066135954,0.0,2.6807619860046543,0.14563976799485095,0.22500000000000003,-0.07936023200514908,0.18655498116055813,0.0,1.0,-0.19113039876239152,-0.2249999999999999,0.03386960123760838,0.14497336162281724,0.0,1.0,0.40226165371862777,0.225,0.17726165371862776,0.0005696096171115107,1.0,1.0,-0.19909674682842435,-0.22499999999999992,0.025903253171575574,0.24935826370402014,0.0,1.0,-0.004252388212004007,0.09495772436285842,0.02869371759582237,0.09074604295063703,-0.01570567842495727,0.13210192967757828,1.1185559838672403,3.1844257737398003,13.431030858215495,43.17131559374383,0.5529446050173474,0.5602467250321606,0.9018345801298545,0.007302120014813118,,,
causal_interference_detection,weak_effect_0_45,4,ok,480.0,24.0,0.38333333333333336,4.754166603088379,8.0,20.0,20.0,0.39501697589909085,0.2961728881533198,1.0,1.0,149.8021562947968,58.26567955224791,71.23562935212401,64.7065444591405,86.0,25.0,6.177380744338282,0.16666666666666666,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003976369757165733,0.07268033232125898,0.0746773039764889,0.06634324739606252,0.005011452848376327,0.06634324739606252,1.0,1.0,0.4420739822067445,,0.0,0.0,0.0,0.0,0.3,0.006455191198015458,0.06100487302323613,0.22419916650400412,0.9444444444444444,0.75,-0.10291437951077251,0.1681061761361737,-0.08974405835803395,0.1146632010691427,1.0,0.0,0.002414449061054524,0.06459642479527716,0.12440133944986506,0.0,0.9166666666666666,0.21906821282230862,1.0,0.0,0.0,0.10678115512240206,0.0,2.373424499994144,0.13564409714312453,0.22500000000000006,-0.08935590285687553,0.25159424519150075,0.0,1.0,-0.15976312169379334,-0.2249999999999999,0.06523687830620656,0.10638739377150412,0.0,1.0,0.17694797772868917,0.22500000000000012,-0.048052022271310946,0.11111419796195415,0.0,1.0,-0.13692347414935702,-0.22499999999999987,0.08807652585064285,0.29904104693174205,0.0,1.0,0.03093129857948331,0.07955090702872969,-0.008232610121105474,0.06459642479527716,0.07260030602484868,0.23080726649461009,1.1639874225692908,1.6244900409809322,10.231339188923187,19.135202137111918,0.43844018694569353,0.44529259595723025,0.9234324936892989,0.00685240901153672,,,
causal_interference_detection,direct_spillover_interaction,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,8.224041917101555,0.1,0.0,0.0,1.0,0.03333333333333333,1.0,1.0,0.25,0.4,0.0,0.0,0.0,0.09584966064745684,0.17679648099725795,0.1790945793638444,0.18067791556714424,0.09945812399430284,0.18067791556714424,0.75,0.75,0.4191516827047912,,1.0,0.5,0.6666666666666666,1.0,0.03333333333333333,0.012910543936998222,0.08579001558546324,0.3010445330592374,0.8055555555555556,0.75,-0.0888545706958537,0.14861749785260736,-0.051826888461246994,0.1172339925821282,1.0,1.0,0.1468535013267884,0.18387913981784704,0.07654354009578943,0.0,0.75,0.13897079605494042,1.0,0.0,0.0,0.10124436780308965,0.0,2.4242313300055685,0.3503930112798048,0.12499999999999999,0.22539301127980482,0.007401387559854358,1.0,0.0,0.29270014828321494,0.12500000000000017,0.16770014828321478,0.026046840796571852,0.0,1.0,0.27719912372641015,0.1250000000000001,0.15219912372641003,0.05459801992561149,0.0,1.0,-0.036893640699602076,0.12500000000000017,-0.16189364069960224,0.35879175269155195,0.0,1.0,0.21393230035404565,0.18690442198439117,0.21717542835551915,0.18387913981784704,0.19064660285683172,0.29930141717190484,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.5189386851541012,0.5352326043219483,0.8251624735286859,0.01629391916784706,,,
causal_interference_detection,direct_spillover_interaction,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,5.095522596749827,0.26666666666666666,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002020038278105398,0.09449504392324401,0.09742305193437525,0.09831414261954022,0.010277189564901146,0.09831414261954019,1.0,1.0,0.4176528759435927,,0.0,0.0,0.0,0.0,0.13333333333333333,0.00556715331654634,0.062375933950852516,0.16509225450028375,1.0,1.0,0.06657472961180522,0.0887109445601962,0.12941107205536467,0.1846377259866729,0.75,1.0,0.22023603613501677,0.08670895122838863,0.08313822069333629,0.0,1.0,0.07772548035428871,0.9999999999999998,0.0,0.0,0.10088233718444267,0.0,3.6576557450025575,0.18948480238887644,0.12500000000000017,0.06448480238887627,0.06032712039605491,0.0,1.0,0.04199998829411958,0.12499999999999989,-0.08300001170588031,0.6770133052614092,0.0,1.0,0.02305000041560301,0.12499999999999993,-0.10194999958439692,0.6862713199541446,0.0,1.0,0.2535453620138226,0.12500000000000006,0.12854536201382255,0.061071183513926826,0.0,1.0,0.14176789012548235,0.07883793518683238,0.1321045143221266,0.08670895122838863,0.16473409698126568,0.09202026688764098,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.4716393043951074,0.48739294267795485,0.8228335711333405,0.015753638282847482,,,
causal_interference_detection,direct_spillover_interaction,2,ok,480.0,24.0,0.6645833333333333,4.570833206176758,8.0,20.0,20.0,0.6935348331620326,0.30157138318211646,1.0,1.0,44.82943535162094,60.13473197005679,42.07747294704641,159.26277379071948,25.0,28.0,5.755351406897958,0.26666666666666666,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2932132909492737,0.2932132909492737,0.29956439746564756,0.3037063837748198,-0.29611116697268136,0.3037063837748198,0.0,0.5,0.5296542929374175,,0.0,0.0,0.0,0.0,0.3333333333333333,0.02940627136638159,0.14743291838787728,0.33473799421662603,0.8333333333333334,0.75,0.05159166297120907,0.07440805235921645,0.2747783361641037,0.2981288495796603,0.5,1.0,0.43388898909723156,0.3119106551353653,0.1130083186864887,0.0,0.25,0.21075981418688033,1.0,0.0,0.0,0.12793581955010086,0.0,2.630184622001252,-0.1520052381841937,0.1250000000000001,-0.2770052381841938,0.2600379104082332,0.0,0.0,-0.2699422898128426,0.12500000000000006,-0.39494228981284263,0.0976543330242586,0.0,0.0,-0.14533711652485193,0.125,-0.27033711652485193,0.5782883782470016,0.0,1.0,-0.10556851927520637,0.12500000000000006,-0.23056851927520644,0.6099198762974918,0.0,1.0,-0.10692460248930967,0.24221516091410739,-0.17688926133765687,0.3119106551353653,0.03387055284922348,0.11818583689176285,1.3669586303130914,4.647862165924044,21.527709822291833,42.61633684590373,0.5226031578173528,0.5287540045643865,0.7892429569576385,0.0061508467470337,,,
causal_interference_detection,direct_spillover_interaction,3,ok,480.0,24.0,0.5291666666666667,4.616666793823242,8.0,20.0,20.0,0.5290133152585921,0.3398158139948638,1.0,1.0,89.12603630510068,64.26697855917891,55.97781471483338,112.55831272028772,42.0,36.0,13.615892175888819,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.25,0.4,0.0,0.0,0.0,0.035517228701149525,0.0709096650634749,0.09931298398377454,0.08935403172020294,0.030293355103542467,0.08935403172020294,1.0,1.0,0.49697024373615417,,1.0,0.25,0.4,1.0,0.03333333333333333,0.004099436878996855,0.045308137699617654,0.18370441132076454,0.9166666666666666,0.75,0.07994384758046796,0.08892004739506858,0.09225988957805645,0.12370996820002686,1.0,1.0,0.030304430068715096,0.09231529296945208,0.11343531886439204,0.0,0.9166666666666666,0.10311137562238229,1.0,0.0,0.0,0.12004112167539957,0.0,2.3866882389993407,0.05421512727534913,0.12499999999999989,-0.07078487272465075,0.5221779708495191,0.0,1.0,0.14126434671928095,0.12500000000000006,0.016264346719280898,0.4779217146229664,0.0,1.0,0.3094734412448987,0.12499999999999999,0.18447344124489867,0.00636101715395365,1.0,1.0,0.13711599956506937,0.12500000000000008,0.012115999565069285,0.3939459850595842,0.0,1.0,0.11581461562839505,0.10259170458347339,0.15087198258249154,0.09231529296945208,0.11365605515911859,0.12714062174764942,1.1185559838672403,3.1844257737398003,13.431030858215495,43.17131559374383,0.49200368246425136,0.5114280106487276,0.8267155730770327,0.019424328184476203,,,
causal_interference_detection,direct_spillover_interaction,4,ok,480.0,24.0,0.38333333333333336,4.754166603088379,8.0,20.0,20.0,0.39501697589909085,0.2961728881533198,1.0,1.0,149.8021562947968,58.26567955224791,71.23562935212401,64.7065444591405,86.0,25.0,5.583965078068755,0.23333333333333334,0.0,0.0,0.0,0.03333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001388719922649894,0.06461211871937546,0.06679579344941372,0.05776917870728024,0.004152013849538904,0.05776917870728024,1.0,1.0,0.4417020022521724,,0.0,0.0,0.0,0.0,0.06666666666666667,0.006214311118295164,0.05931004050735538,0.22326839772221885,0.9444444444444444,0.75,-0.103808821216476,0.1660318551905,-0.0914485021541656,0.1099071956715495,1.0,1.0,0.1099488265580368,0.05826344959100229,0.12368569776865149,0.0,0.9166666666666666,0.23136339924363314,1.0,0.0,0.0,0.10669130489182907,0.0,2.781620634996216,0.04161186718188592,0.12500000000000014,-0.08338813281811422,0.7079222401300511,0.0,1.0,0.17821683730990454,0.12499999999999992,0.05321683730990462,0.12143605019259561,0.0,1.0,0.08194133522466304,0.12499999999999996,-0.043058664775336916,0.37433987647049516,0.0,1.0,0.203784839974146,0.12499999999999992,0.07878483997414609,0.057744347576808644,0.0,1.0,0.15587282505349231,0.07647774829095456,0.11499666211505485,0.05826344959100229,0.23719106690468816,0.2670224346601051,1.1639874225692908,1.6244900409809322,10.231339188923187,19.135202137111918,0.40917968636519714,0.4258411777872725,0.8555995045403828,0.016661491422075347,,,
causal_interference_detection,cancellation,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,17.849771517301487,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,1.0,0.09460339526566826,0.17349004049753802,0.17554909929734572,0.17365724709814098,0.09403647330822426,0.17365724709814093,1.0,0.5,0.41914692012625987,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.03333333333333333,0.012416471536046393,0.0835130797390738,0.2942967651082853,0.8055555555555556,0.5,-0.08313852886726125,0.14206135768075323,-0.03887352626711023,0.11839329067434523,1.0,1.0,0.11219786807917344,0.18034942603098247,0.07336756800540957,0.0,1.0,0.13673911961584984,1.0,0.0,0.0,0.1012432174218019,0.0,2.8684480550000444,0.6050132498609245,0.40000000000000135,0.20501324986092317,0.00015099569309806783,1.0,0.0,-0.15694395719195028,-0.34999999999999964,0.19305604280804936,0.13311446426079007,0.0,0.0,0.43811757885743974,0.2999999999999997,0.13811757885744003,0.0011809107458273201,1.0,1.0,-0.1577732904637395,0.0,-0.1577732904637395,0.032348195482199395,1.0,1.0,0.17668921608963992,0.1841826430654631,0.17783391148646108,0.18034942603098247,0.18153295495301514,0.31730451032398227,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.5401858670667526,0.5673183873031189,0.8550672739824727,0.027132520236366253,,,
causal_interference_detection,cancellation,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,23.33874585983676,0.03333333333333333,0.0,1.0,1.0,0.06666666666666667,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0008547523891535638,0.0880656334684081,0.09534263616828395,0.09990207689714314,0.012972076129386646,0.09990207689714314,1.0,1.0,0.4178837664754802,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.005431807169962354,0.06313463407106033,0.15961898377979594,1.0,1.0,0.0714186727816653,0.10274704190386913,0.14119032634244877,0.20999581506304976,0.75,1.0,0.18100492118183095,0.08527540445247375,0.0807380208337487,0.0,1.0,0.06475535784872788,0.9999999999999998,0.0,0.0,0.10093810784431889,0.0,2.560037684001145,0.44544805597547543,0.3999999999999998,0.04544805597547563,0.00043215877094895163,1.0,1.0,-0.4093178662192378,-0.34999999999999964,-0.05931786621923818,0.000852181410098208,1.0,1.0,0.1848961040607291,0.3,-0.1151038959392709,0.01053000811546752,1.0,1.0,0.1323927157396477,0.0,0.1323927157396477,0.29486278467787874,0.0,1.0,0.10149425210072055,0.07719369938347644,0.09294966969271909,0.08527540445247375,0.15681527726842553,0.09545646270030148,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.5058992691865926,0.5510549606446158,0.8513341577808107,0.04515569145802323,,,
causal_interference_detection,cancellation,2,ok,480.0,24.0,0.6645833333333333,4.570833206176758,8.0,20.0,20.0,0.6935348331620326,0.30157138318211646,1.0,1.0,44.82943535162094,60.13473197005679,42.07747294704641,159.26277379071948,25.0,28.0,9.843244086488298,0.03333333333333333,0.0,1.0,1.0,0.06666666666666667,0.0,1.0,0.3333333333333333,0.5,0.0,0.0,0.0,-0.2957605563130128,0.2957605563130128,0.29957199391394157,0.3047829382496201,-0.30323166712552185,0.3047829382496201,1.0,0.25,0.5296338049729257,1.0,1.0,0.6666666666666666,0.8,1.0,0.03333333333333333,0.029587617306645036,0.14812830742966837,0.3577545956032385,0.8055555555555556,1.0,0.05707337001741668,0.07660152071749525,0.28991742575553,0.3049620616665388,0.75,1.0,0.3946880941166373,0.3121269144450453,0.11179363514089272,0.0,1.0,0.21090348577929016,1.0,0.0,0.0,0.1279308707664072,0.0,2.546865166994394,0.09245958263988474,0.40000000000000013,-0.3075404173601154,0.4624108328912514,0.0,0.0,-0.7086144714077737,-0.3500000000000001,-0.3586144714077736,0.007969596762331652,1.0,0.0,0.00837643250896114,0.29999999999999993,-0.2916235674910388,0.8704328786721306,0.0,0.0,-0.2252637689931234,0.0,-0.2252637689931234,0.20833806081321093,0.0,1.0,-0.14745254691765614,0.241072331092407,-0.21775044149594028,0.3121269144450453,-0.006846955716650102,0.12297282879911799,1.3669586303130914,4.647862165924044,21.527709822291833,42.61633684590373,0.5756305555523465,0.6048958693220936,0.8508710492312426,0.02926531376974706,,,
causal_interference_detection,cancellation,3,ok,480.0,24.0,0.5291666666666667,4.616666793823242,8.0,20.0,20.0,0.5290133152585921,0.3398158139948638,1.0,1.0,89.12603630510068,64.26697855917891,55.97781471483338,112.55831272028772,42.0,36.0,26.08406816443603,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,0.03406275517312847,0.0815531141908369,0.09951322816142855,0.1064932369820456,0.02785255571649987,0.1064932369820456,1.0,1.0,0.4970527306090342,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.00443469677285147,0.049387503717603136,0.17663765569713052,0.9166666666666666,0.75,0.08584352041278859,0.10392451324800252,0.10670785659981563,0.13895547282913176,1.0,1.0,-0.003126668394041892,0.09057448691254216,0.1153059555041015,0.0,1.0,0.11358795542130745,1.0,0.0,0.0,0.12006104604082954,0.0,2.560833488998469,0.30501928196458283,0.3999999999999997,-0.09498071803541686,0.02398867515580493,1.0,1.0,-0.3035703777935722,-0.34999999999999953,0.04642962220642732,0.0511798746768736,0.0,1.0,0.46776209781125616,0.2999999999999995,0.16776209781125667,5.752997091890733e-05,1.0,1.0,0.017040018710246733,0.0,0.017040018710246733,0.8565291738188285,0.0,1.0,0.07837472007273998,0.0940623289214694,0.1112720924051129,0.09057448691254216,0.06622589768677072,0.14316961789550775,1.1185559838672403,3.1844257737398003,13.431030858215495,43.17131559374383,0.5531527281502321,0.5812758823825348,0.880740143424642,0.028123154232302716,,,
causal_interference_detection,cancellation,4,ok,480.0,24.0,0.38333333333333336,4.754166603088379,8.0,20.0,20.0,0.39501697589909085,0.2961728881533198,1.0,1.0,149.8021562947968,58.26567955224791,71.23562935212401,64.7065444591405,86.0,25.0,14.492701555611387,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,0.6666666666666666,0.8,0.0,0.0,0.0,0.00028927072813905025,0.07776840277344804,0.07946807163529232,0.0700193502113107,-0.0008112214746479433,0.0700193502113107,1.0,1.0,0.442710592499669,1.0,0.0,0.0,0.0,0.0,0.1,0.006656129603035638,0.0629421910967855,0.22360081514428468,0.9444444444444444,0.75,-0.09932633746055151,0.17026505359936417,-0.08274885086843853,0.12127483264236069,1.0,1.0,0.07768851330894222,0.07015630032581614,0.125338682108886,0.0,1.0,0.22399451631257317,1.0,0.0,0.0,0.10693492572455775,0.0,2.6283115209953394,0.2997620139310371,0.40000000000000013,-0.10023798606896306,0.02430218775362444,1.0,1.0,-0.275987952212578,-0.3500000000000002,0.07401204778742221,0.00948291641032468,1.0,1.0,0.2452797219783449,0.2999999999999998,-0.05472027802165491,0.046462924603243715,0.0,1.0,0.08210329921575196,0.0,0.08210329921575196,0.3548629995450001,0.0,1.0,0.11534800340528323,0.08207762281845858,0.0760913837474491,0.07015630032581614,0.1611425509064169,0.2564723085425231,1.1639874225692908,1.6244900409809322,10.231339188923187,19.135202137111918,0.4106933135053341,0.43541326991246243,0.8826779002964265,0.02471995640712832,,,
causal_interference_detection,threshold_saturation,0,ok,480.0,24.0,0.4979166666666667,4.429166793823242,7.0,20.0,20.0,0.510258848131971,0.33760297754632906,1.0,1.0,108.68085767523192,63.56460851049065,57.07543321134559,97.35080844188535,60.0,35.0,18.071865873704695,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,0.75,1.0,0.8571428571428571,0.25,0.0,1.0,0.09866249749715202,0.17754914272902178,0.17974501333457743,0.1821751418482491,0.10201159239103064,0.18217514184824907,1.0,0.75,0.4189228805910691,1.0,0.75,1.0,0.8571428571428571,1.0,0.03333333333333333,0.012910382712759298,0.08642493891354781,0.30328379821529805,0.8055555555555556,0.5,-0.08629337185378005,0.1451713524187059,-0.046748757601553656,0.11509997347205084,1.0,0.0,0.19383472383473843,0.18427498835038975,0.1706466838697166,0.0,1.0,0.20446708617861345,1.0,0.0,0.0,0.10118910159204567,0.0,2.4561650620016735,1.0234138683415344,0.7999999999999997,0.22341386834153465,5.338884750642645e-05,1.0,0.0,-0.4731803661178825,-0.6499999999999995,0.17681963388211697,0.0016407044663810514,1.0,1.0,0.6521897782286961,0.5000000000000001,0.15218977822869595,0.0006626267901201501,1.0,1.0,-0.1577732904637395,0.0,-0.1577732904637395,0.032348195482199395,1.0,1.0,0.2612932739388731,0.1960048004747696,0.25689800558314907,0.18427498835038975,0.2035920200120413,0.30458264688921266,1.1915403050700288,3.095704063349467,11.079355543146571,50.0,0.5296153863615132,0.5655082824276547,0.8613546971557172,0.035892896066141544,,,
causal_interference_detection,threshold_saturation,1,ok,480.0,24.0,0.5208333333333334,4.616666793823242,8.0,20.0,20.0,0.52466280276988,0.3270662328947761,1.0,1.0,84.4890909922499,73.4118456073941,61.855086756178025,118.15062512377617,44.0,47.0,25.726116254296326,0.03333333333333333,0.0,1.0,1.0,0.03333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.004301625452541778,0.0923642915507383,0.09643510219250417,0.09922879912357223,0.014133471965629169,0.09922879912357224,1.0,1.0,0.4174246307760807,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.005700267702248087,0.06240856334918399,0.17154536196068965,0.9722222222222222,1.0,0.06869871951289197,0.09493878921131672,0.13415410857279475,0.19425644032623687,0.75,1.0,0.2519656529577304,0.08617800219663287,0.186582033738941,0.0,1.0,0.20745769528890223,0.9999999999999998,0.0,0.0,0.10082720550146876,0.0,2.387437195997336,0.8609391182669122,0.7999999999999997,0.06093911826691245,6.326370550627049e-06,1.0,1.0,-0.7231053584727904,-0.6500000000000005,-0.07310535847278998,2.069252929065628e-05,1.0,1.0,0.39698002627639706,0.5000000000000001,-0.10301997372360305,3.615352514716318e-05,1.0,1.0,0.1323927157396477,0.0,0.1323927157396477,0.29486278467787874,0.0,1.0,0.17783783748546622,0.07777946526623268,0.1714207624377902,0.08617800219663287,0.16775540659760366,0.2337657083353817,1.1440578547632951,3.096609389230933,17.08688697145341,50.0,0.4808263962617372,0.5299136531116825,0.858225030013106,0.049087256849945304,,,
