scenario,seed,task,identified_truth,supported_truth,id_probability,support_probability,prior_mismatch_probability,residual_gate,correction,compiled,final,selected_expert,estimator_weights,expert_estimates,world_entropy,world_effective_count,world_weights,split_probability,predicted_threshold,regime_evidence_score
ate_randomized,20000018,static_ate,1,1,1.0,0.9984725117683411,0.689452052116394,0.006692850962281227,0.0,1.3732964992523193,1.3732964992523193,interaction,"[0.18650034070014954, 0.10023803263902664, 0.1952488124370575, 0.21222969889640808, 0.17805565893650055, 0.12772738933563232]","[1.372002363204956, 1.3975203037261963, 1.3279802799224854, 1.4007482528686523, 1.3505465984344482, 1.4115495681762695]",1.7917588949203491,5.9999918937683105,"[0.1667604148387909, 0.16653159260749817, 0.1670312136411667, 0.16649730503559113, 0.16668398678302765, 0.16649554669857025]",0.6248029470443726,,0.0
ate_randomized,20000019,static_ate,1,1,1.0,0.9988340735435486,0.5988461971282959,0.006692850962281227,0.0,0.5524336695671082,0.5524336695671082,interaction,"[0.18871472775936127, 0.10980787128210068, 0.1617007851600647, 0.19529606401920319, 0.17582759261131287, 0.1686529815196991]","[0.577968180179596, 0.6846815943717957, 0.5424228310585022, 0.556013822555542, 0.4046773314476013, 0.5972510576248169]",1.7917587757110596,5.9999918937683105,"[0.1667574644088745, 0.1665298342704773, 0.1670316606760025, 0.16650009155273438, 0.1666862666606903, 0.16649466753005981]",0.5315239429473877,,0.0
ate_randomized,20000020,static_ate,1,1,1.0,0.9984588623046875,0.22159165143966675,0.006692850962281227,7.833126858258765e-08,-1.2090929746627808,-1.2090929746627808,linear,"[0.21689552068710327, 0.08291315287351608, 0.1843239963054657, 0.21183788776397705, 0.15088829398155212, 0.15314118564128876]","[-1.2121219635009766, -0.9627669453620911, -1.2633503675460815, -1.2469892501831055, -1.1597001552581787, -1.269107460975647]",1.7917587757110596,5.999992847442627,"[0.16675607860088348, 0.1665290892124176, 0.16703185439109802, 0.1665014773607254, 0.16668717563152313, 0.16649429500102997]",0.43576768040657043,,0.0
ate_randomized,20000021,static_ate,1,1,1.0,0.9984197616577148,0.21853438019752502,0.006692850962281227,0.0,-1.002224326133728,-1.002224326133728,interaction,"[0.18951894342899323, 0.07475504279136658, 0.16524791717529297, 0.2212405502796173, 0.16044341027736664, 0.18879421055316925]","[-1.1140341758728027, -0.729975700378418, -1.121640682220459, -1.0876961946487427, -0.8753224015235901, -0.9009460210800171]",1.7917587757110596,5.9999918937683105,"[0.16676093637943268, 0.16653189063072205, 0.16703107953071594, 0.16649673879146576, 0.1666838526725769, 0.16649548709392548]",0.4515681564807892,,0.0
ate_randomized,20000022,static_ate,1,1,1.0,0.9987786412239075,0.6375111937522888,0.006692850962281227,0.0,0.5592501759529114,0.5592501759529114,interaction,"[0.18506455421447754, 0.10989416390657425, 0.17288894951343536, 0.19053088128566742, 0.17919938266277313, 0.1624220609664917]","[0.540566086769104, 0.5907813906669617, 0.5303308963775635, 0.5683954954147339, 0.485397070646286, 0.6607415676116943]",1.7917587757110596,5.999992370605469,"[0.16675662994384766, 0.16652922332286835, 0.16703186929225922, 0.16650095582008362, 0.16668669879436493, 0.16649459302425385]",0.5446001291275024,,0.0
ate_randomized,20000023,static_ate,1,1,1.0,0.9984826445579529,0.679012656211853,0.006692850962281227,0.0,1.2063366174697876,1.2063366174697876,interaction,"[0.1907414346933365, 0.09655934572219849, 0.19746746122837067, 0.21275566518306732, 0.17482301592826843, 0.1276530772447586]","[1.2771759033203125, 1.1727850437164307, 1.1786277294158936, 1.2329517602920532, 1.2369295358657837, 1.0824731588363647]",1.7917587757110596,5.9999918937683105,"[0.16675670444965363, 0.16652944684028625, 0.16703180968761444, 0.16650085151195526, 0.1666867583990097, 0.1664944440126419]",0.6174758076667786,,0.0
ate_randomized,20000024,static_ate,1,1,1.0,0.9984840750694275,0.671174943447113,0.006692850962281227,5.8011213610598134e-08,0.9401556849479675,0.9401557445526123,interaction,"[0.19363939762115479, 0.10206916183233261, 0.18895180523395538, 0.20496216416358948, 0.17678479850292206, 0.1335926353931427]","[0.9248626232147217, 0.9630662202835083, 0.9861170649528503, 1.015836477279663, 0.9198186993598938, 0.7906115055084229]",1.7917587757110596,5.9999918937683105,"[0.1667582094669342, 0.1665302962064743, 0.16703149676322937, 0.16649961471557617, 0.166685551404953, 0.16649487614631653]",0.6121185421943665,,0.0
ate_randomized,20000025,static_ate,1,1,1.0,0.9987927675247192,0.3103146255016327,0.006692850962281227,0.0,-0.2737818956375122,-0.2737818956375122,linear,"[0.2053346335887909, 0.0980917289853096, 0.15393024682998657, 0.18970420956611633, 0.16175740957260132, 0.19118180871009827]","[-0.2796086072921753, -0.1304948478937149, -0.3362826406955719, -0.21682755649089813, -0.3689426779747009, -0.26671847701072693]",1.7917588949203491,5.9999918937683105,"[0.1667564958333969, 0.16652928292751312, 0.16703197360038757, 0.16650106012821198, 0.16668692231178284, 0.16649426519870758]",0.4197443723678589,,0.0
ate_randomized,20000026,static_ate,1,1,1.0,0.9987998008728027,0.31471410393714905,0.006692850962281227,0.0,-0.6581840515136719,-0.6581840515136719,linear,"[0.2035282999277115, 0.1055624932050705, 0.1714990884065628, 0.17457938194274902, 0.16467303037643433, 0.1801576167345047]","[-0.7884774804115295, -0.5892113447189331, -0.7008110880851746, -0.7616046667098999, -0.7475267648696899, -0.32894256711006165]",1.7917588949203491,5.9999918937683105,"[0.16675898432731628, 0.16653089225292206, 0.1670311838388443, 0.16649886965751648, 0.1666848063468933, 0.16649532318115234]",0.39884626865386963,,0.0
ate_randomized,20000027,static_ate,1,1,1.0,0.998577356338501,0.24034473299980164,0.006692850962281227,0.0,-0.9422574639320374,-0.9422574639320374,linear,"[0.22370246052742004, 0.09358827769756317, 0.18527647852897644, 0.1928872913122177, 0.15254144370555878, 0.15200410783290863]","[-0.9850058555603027, -0.8926515579223633, -0.9005258083343506, -0.934651255607605, -0.9507296681404114, -0.9619028568267822]",1.7917587757110596,5.9999918937683105,"[0.16675683856010437, 0.16652944684028625, 0.16703175008296967, 0.1665007770061493, 0.16668657958507538, 0.16649459302425385]",0.41489166021347046,,0.0
ate_randomized,20000028,static_ate,1,1,1.0,0.9985733032226562,0.23897959291934967,0.006692850962281227,0.0,-1.3824949264526367,-1.3824949264526367,linear,"[0.22868488729000092, 0.09443581849336624, 0.1955646127462387, 0.19052396714687347, 0.14919480681419373, 0.1415959596633911]","[-1.3615472316741943, -1.4705877304077148, -1.3726789951324463, -1.353978157043457, -1.3811299800872803, -1.4109399318695068]",1.7917588949203491,5.999992370605469,"[0.166757270693779, 0.16653022170066833, 0.16703104972839355, 0.16650047898292542, 0.16668550670146942, 0.1664954572916031]",0.4129166305065155,,0.0
ate_randomized,20000029,static_ate,1,1,1.0,0.9987070560455322,0.6243738532066345,0.006692850962281227,7.427303927443063e-08,0.6731486320495605,0.6731487512588501,linear,"[0.19217897951602936, 0.10492350906133652, 0.18197154998779297, 0.19049835205078125, 0.18188732862472534, 0.14854025840759277]","[0.6294134259223938, 0.6560714244842529, 0.7452916502952576, 0.687318742275238, 0.7644798159599304, 0.5234079957008362]",1.7917587757110596,5.9999918937683105,"[0.16675817966461182, 0.16653034090995789, 0.16703161597251892, 0.16649945080280304, 0.1666857749223709, 0.166494682431221]",0.5506111979484558,,0.0
ate_poor_overlap,20000000,static_ate,1,0,1.0,2.061153470123145e-09,0.4312587082386017,0.006692850962281227,-3.884376909013554e-08,0.42475277185440063,0.42475274205207825,linear,"[0.2681482434272766, 0.09103134274482727, 0.18502089381217957, 0.23726311326026917, 0.21853643655776978, 0.0]","[0.315989226102829, 0.22490191459655762, 0.3040314316749573, 0.3581541180610657, 0.8159680366516113, -0.7068950533866882]",1.7917588949203491,5.999992847442627,"[0.16676868498325348, 0.1665448099374771, 0.16701149940490723, 0.16649775207042694, 0.16668199002742767, 0.16649526357650757]",0.4776882529258728,,0.0
ate_poor_overlap,20000001,static_ate,1,0,1.0,2.061153470123145e-09,0.276070237159729,0.006692850962281227,0.0,-0.4151346981525421,-0.4151346981525421,linear,"[0.2656584084033966, 0.09833556413650513, 0.20259089767932892, 0.22981968522071838, 0.20359542965888977, 0.0]","[-0.48191264271736145, -0.4897095859050751, -0.4567386507987976, -0.5835952162742615, -0.0604233518242836, -0.8567929267883301]",1.7917588949203491,5.999992370605469,"[0.1667688935995102, 0.16654354333877563, 0.1670127660036087, 0.16649889945983887, 0.16668064892292023, 0.16649527847766876]",0.3970009684562683,,0.0
ate_poor_overlap,20000002,static_ate,1,0,1.0,2.061153470123145e-09,0.335499107837677,0.006692850962281227,2.2254804221688573e-08,-0.3042522072792053,-0.30425217747688293,linear,"[0.24476315081119537, 0.12016713619232178, 0.1959080547094345, 0.23134109377861023, 0.2078205794095993, 0.0]","[-0.2339324653148651, -0.19105318188667297, -0.3863244354724884, -0.3379749357700348, -0.337619423866272, -0.18047335743904114]",1.7917587757110596,5.999993801116943,"[0.16676899790763855, 0.16654378175735474, 0.16701248288154602, 0.16649840772151947, 0.16668079793453217, 0.1664954572916031]",0.4027559757232666,,0.0
ate_poor_overlap,20000003,static_ate,1,0,1.0,2.061153470123145e-09,0.2338038682937622,0.006692850962281227,-1.5762689997700363e-07,-1.624910593032837,-1.6249107122421265,spline,"[0.24376600980758667, 0.10685528069734573, 0.257370263338089, 0.22336123883724213, 0.1686471700668335, 0.0]","[-1.582966685295105, -1.6134270429611206, -1.6358404159545898, -1.569190263748169, -1.7499315738677979, -1.0105879306793213]",1.7917587757110596,5.999992847442627,"[0.16676945984363556, 0.16654334962368011, 0.16701312363147736, 0.16649873554706573, 0.16667993366718292, 0.1664953976869583]",0.4375813603401184,,0.0
ate_poor_overlap,20000004,static_ate,1,0,1.0,2.061153470123145e-09,0.6896963119506836,0.006692850962281227,9.449282600826336e-08,0.8078545331954956,0.8078545928001404,piecewise,"[0.2023227959871292, 0.13863909244537354, 0.21086694300174713, 0.2217007875442505, 0.2264704406261444, 0.0]","[0.8484804630279541, 0.7980809211730957, 0.7101649045944214, 0.9456499218940735, 0.7336090207099915, 1.5076979398727417]",1.7917588949203491,5.9999918937683105,"[0.166768878698349, 0.16654470562934875, 0.16701170802116394, 0.16649778187274933, 0.16668164730072021, 0.16649533808231354]",0.5615535378456116,,0.0
ate_poor_overlap,20000005,static_ate,1,0,1.0,2.061153470123145e-09,0.23599350452423096,0.006692850962281227,0.0,-1.1576895713806152,-1.1576895713806152,linear,"[0.25706931948661804, 0.1127387285232544, 0.2377278208732605, 0.22498103976249695, 0.16748309135437012, 0.0]","[-1.0770506858825684, -1.1100655794143677, -1.0062731504440308, -1.17025625705719, -1.5115607976913452, -0.8232526779174805]",1.7917588949203491,5.999992847442627,"[0.16676831245422363, 0.16654391586780548, 0.1670122742652893, 0.16649867594242096, 0.16668175160884857, 0.16649502515792847]",0.4248706102371216,,0.0
ate_poor_overlap,20000006,static_ate,1,0,1.0,2.061153470123145e-09,0.22807493805885315,0.006692850962281227,0.0,-0.7726839184761047,-0.7726839184761047,linear,"[0.3072206377983093, 0.09477061033248901, 0.18007533252239227, 0.24933521449565887, 0.1685982197523117, 0.0]","[-0.7679014205932617, -0.7517741322517395, -0.7472115159034729, -0.7388404011726379, -0.8704090118408203, -2.549269914627075]",1.7917587757110596,5.999992847442627,"[0.16676892340183258, 0.16654537618160248, 0.167011097073555, 0.16649721562862396, 0.16668201982975006, 0.16649532318115234]",0.4277770221233368,,0.0
ate_poor_overlap,20000007,static_ate,1,0,1.0,2.061153470123145e-09,0.22423723340034485,0.006692850962281227,0.0,-0.821636438369751,-0.821636438369751,linear,"[0.285077840089798, 0.10817579180002213, 0.21443673968315125, 0.23493154346942902, 0.15737810730934143, 0.0]","[-0.7619638442993164, -1.2048165798187256, -0.4745572507381439, -0.7791366577148438, -1.2027031183242798, -1.4612396955490112]",1.7917588949203491,5.999992370605469,"[0.16676923632621765, 0.1665440797805786, 0.16701245307922363, 0.16649825870990753, 0.1666807383298874, 0.16649529337882996]",0.4242972731590271,,0.0
ate_poor_overlap,20000008,static_ate,1,0,1.0,2.061153470123145e-09,0.3274788558483124,0.006692850962281227,0.0,-0.5513598918914795,-0.5513598918914795,spline,"[0.22211827337741852, 0.13075728714466095, 0.22957396507263184, 0.21289803087711334, 0.20465245842933655, 0.0]","[-0.3958737552165985, -0.4874531328678131, -0.7557535171508789, -0.48529675602912903, -0.6003885865211487, 0.13894233107566833]",1.7917588949203491,5.999992370605469,"[0.16676899790763855, 0.16654403507709503, 0.16701242327690125, 0.1664983630180359, 0.1666809618473053, 0.16649524867534637]",0.3932879567146301,,0.0
ate_poor_overlap,20000009,static_ate,1,0,1.0,2.061153470123145e-09,0.5767785906791687,0.006692850962281227,0.0,0.758359432220459,0.758359432220459,linear,"[0.2528819739818573, 0.10124640166759491, 0.1957540661096573, 0.24536862969398499, 0.20474892854690552, 0.0]","[0.8017861247062683, 0.6195691823959351, 0.6716725826263428, 0.7687122225761414, 0.8438262939453125, -0.18720334768295288]",1.7917588949203491,5.999992847442627,"[0.16676893830299377, 0.1665443629026413, 0.167012020945549, 0.1664980798959732, 0.16668127477169037, 0.16649532318115234]",0.5735747218132019,,0.0
ate_poor_overlap,20000010,static_ate,1,0,1.0,2.061153470123145e-09,0.20957154035568237,0.006692850962281227,0.0,-1.0342775583267212,-1.0342775583267212,interaction,"[0.25997281074523926, 0.07969128340482712, 0.16450373828411102, 0.30173563957214355, 0.19409656524658203, 0.0]","[-1.1791350841522217, -0.36682403087615967, -1.0036522150039673, -1.1130062341690063, -1.0178630352020264, -2.016922950744629]",1.7917587757110596,5.999992847442627,"[0.16676880419254303, 0.166544571518898, 0.16701173782348633, 0.16649791598320007, 0.16668163239955902, 0.16649529337882996]",0.47489500045776367,,0.0
ate_poor_overlap,20000011,static_ate,1,0,1.0,2.061153470123145e-09,0.7126488089561462,0.006692850962281227,0.0,1.2656309604644775,1.2656309604644775,spline,"[0.18369734287261963, 0.1104336529970169, 0.2429821491241455, 0.22945494949817657, 0.2334318906068802, 0.0]","[1.1124616861343384, 1.1937291622161865, 1.1898821592330933, 1.0056145191192627, 1.7546159029006958, 2.157654047012329]",1.7917590141296387,5.999992370605469,"[0.16676819324493408, 0.16654378175735474, 0.1670122742652893, 0.1664988249540329, 0.16668185591697693, 0.16649509966373444]",0.5978624224662781,,0.0
ate_poor_overlap,20000012,static_ate,1,0,1.0,2.061153470123145e-09,0.7154422998428345,0.006692850962281227,0.0,1.365259051322937,1.365259051322937,interaction,"[0.19075386226177216, 0.12471190094947815, 0.226370170712471, 0.23972415924072266, 0.2184399962425232, 0.0]","[1.6828818321228027, 1.3407658338546753, 1.196643352508545, 1.3211692571640015, 1.324999451637268, 2.749746322631836]",1.7917587757110596,5.999992370605469,"[0.16677002608776093, 0.16654488444328308, 0.16701200604438782, 0.16649705171585083, 0.1666804850101471, 0.16649556159973145]",0.5929099917411804,,0.0
ate_poor_overlap,20000013,static_ate,1,0,1.0,2.061153470123145e-09,0.6453123688697815,0.006692850962281227,1.3974678836348176e-07,1.0229512453079224,1.022951364517212,interaction,"[0.22519537806510925, 0.09896911680698395, 0.2017669677734375, 0.2543022930622101, 0.21976622939109802, 0.0]","[0.933891236782074, 1.2427140474319458, 0.8818739652633667, 0.9731941819190979, 1.202343225479126, 0.5675384402275085]",1.7917588949203491,5.9999918937683105,"[0.16676829755306244, 0.16654357314109802, 0.1670125275850296, 0.1664990931749344, 0.1666814237833023, 0.1664951592683792]",0.6164891123771667,,0.0
ate_poor_overlap,20000014,static_ate,1,0,1.0,2.061153470123145e-09,0.5885263681411743,0.006692850962281227,0.0,1.1979233026504517,1.1979233026504517,interaction,"[0.24447683990001678, 0.09110640734434128, 0.2015664279460907, 0.25455474853515625, 0.20829564332962036, 0.0]","[1.1622511148452759, 1.2058441638946533, 1.0910758972167969, 1.094362497329712, 1.466282606124878, -0.16487134993076324]",1.7917590141296387,5.999992847442627,"[0.16676931083202362, 0.16654521226882935, 0.16701149940490723, 0.1664971262216568, 0.16668157279491425, 0.16649529337882996]",0.6073926091194153,,0.0
ate_poor_overlap,20000015,static_ate,1,0,1.0,2.061153470123145e-09,0.5445910096168518,0.006692850962281227,0.0,1.0584547519683838,1.0584547519683838,linear,"[0.23782405257225037, 0.09518780559301376, 0.21062055230140686, 0.2316868007183075, 0.2246808260679245, 0.0]","[0.7795571088790894, 0.8302863240242004, 1.188777208328247, 0.7157660126686096, 1.6815396547317505, -0.2693837583065033]",1.7917588949203491,5.999992847442627,"[0.16676893830299377, 0.16654329001903534, 0.16701292991638184, 0.16649910807609558, 0.16668039560317993, 0.16649533808231354]",0.5270804762840271,,0.0
ate_poor_overlap,20000016,static_ate,1,0,1.0,2.061153470123145e-09,0.408150851726532,0.006692850962281227,0.0,-0.19393008947372437,-0.19393008947372437,spline,"[0.22244110703468323, 0.14167067408561707, 0.22309045493602753, 0.1984950751066208, 0.21430270373821259, 0.0]","[-0.24438214302062988, -0.2717129588127136, 0.015058165416121483, -0.29233497381210327, -0.21655334532260895, 0.3304448425769806]",1.7917588949203491,5.999992847442627,"[0.16676941514015198, 0.1665440946817398, 0.16701242327690125, 0.16649800539016724, 0.1666804999113083, 0.16649557650089264]",0.4033620059490204,,0.0
ate_poor_overlap,20000017,static_ate,1,0,1.0,2.061153470123145e-09,0.6024306416511536,0.006692850962281227,1.1914773523358235e-07,1.0990066528320312,1.0990067720413208,linear,"[0.23744261264801025, 0.09833478927612305, 0.22514761984348297, 0.2363937795162201, 0.20268121361732483, 0.0]","[0.9545367360115051, 0.8866904377937317, 1.275362253189087, 0.9783403277397156, 1.3160971403121948, 0.011140278540551662]",1.7917590141296387,5.9999918937683105,"[0.16676877439022064, 0.1665436327457428, 0.16701266169548035, 0.16649869084358215, 0.16668103635311127, 0.16649527847766876]",0.6088227033615112,,0.0
ate_poor_overlap,20000018,static_ate,1,0,1.0,2.061153470123145e-09,0.6949601769447327,0.006692850962281227,0.0,1.4652193784713745,1.4652193784713745,interaction,"[0.21072325110435486, 0.11649595201015472, 0.21677914261817932, 0.2458386868238449, 0.2101629376411438, 0.0]","[1.5218360424041748, 1.5115516185760498, 1.4309666156768799, 1.5257762670516968, 1.3472639322280884, 1.689895749092102]",1.7917588949203491,5.999992847442627,"[0.16676926612854004, 0.16654382646083832, 0.1670127511024475, 0.1664983034133911, 0.16668055951595306, 0.16649532318115234]",0.627640426158905,,0.0
ate_poor_overlap,20000019,static_ate,1,0,1.0,2.061153470123145e-09,0.5442520380020142,0.006692850962281227,3.7275103892397965e-08,0.5393394827842712,0.539339542388916,interaction,"[0.23908279836177826, 0.12042739987373352, 0.19540563225746155, 0.24162326753139496, 0.20346088707447052, 0.0]","[0.6578507423400879, 0.4582502245903015, 0.6643840074539185, 0.44931837916374207, 0.43488773703575134, 0.11403877288103104]",1.7917588949203491,5.999992370605469,"[0.16676843166351318, 0.16654324531555176, 0.1670127809047699, 0.16649925708770752, 0.166681170463562, 0.16649514436721802]",0.5149753093719482,,0.0
ate_poor_overlap,20000020,static_ate,1,0,1.0,2.061153470123145e-09,0.23671385645866394,0.006692850962281227,0.0,-1.5343316793441772,-1.5343316793441772,spline,"[0.24156782031059265, 0.11240588873624802, 0.2603454887866974, 0.21815888583660126, 0.16752193868160248, 0.0]","[-1.5974857807159424, -1.513354778289795, -1.4470841884613037, -1.4387482404708862, -1.717404842376709, -0.7730399370193481]",1.7917588949203491,5.999992847442627,"[0.1667691469192505, 0.16654418408870697, 0.16701221466064453, 0.16649816930294037, 0.16668090224266052, 0.16649536788463593]",0.4383423328399658,,0.0
ate_poor_overlap,20000021,static_ate,1,0,1.0,2.061153470123145e-09,0.21018998324871063,0.006692850962281227,0.0,-0.988805890083313,-0.988805890083313,linear,"[0.2977621257305145, 0.08683724701404572, 0.19928805530071259, 0.25127485394477844, 0.16483762860298157, 0.0]","[-0.9744287133216858, -0.9224347472190857, -0.8713874816894531, -1.185816764831543, -0.8913811445236206, -2.1542460918426514]",1.7917588949203491,5.999992847442627,"[0.16676996648311615, 0.1665448546409607, 0.16701197624206543, 0.1664971262216568, 0.1666804552078247, 0.16649562120437622]",0.4383154809474945,,0.0
ate_poor_overlap,20000022,static_ate,1,0,1.0,2.061153470123145e-09,0.3719635605812073,0.006692850962281227,0.0,0.06551315635442734,0.06551315635442734,linear,"[0.2752564549446106, 0.12983085215091705, 0.16130946576595306, 0.24239204823970795, 0.19121114909648895, 0.0]","[0.1437828093767166, 0.10395466536283493, 0.04289253428578377, 0.20767657458782196, -0.2343934029340744, -0.3457619249820709]",1.7917587757110596,5.999992847442627,"[0.16676881909370422, 0.16654378175735474, 0.16701248288154602, 0.1664990782737732, 0.1666804850101471, 0.16649532318115234]",0.4509965479373932,,0.0
ate_poor_overlap,20000023,static_ate,1,0,1.0,2.061153470123145e-09,0.7183677554130554,0.006692850962281227,0.0,1.1596498489379883,1.1596498489379883,interaction,"[0.19987758994102478, 0.12383311241865158, 0.22279603779315948, 0.23664382100105286, 0.2168494462966919, 0.0]","[1.2046304941177368, 1.1809983253479004, 1.021918773651123, 1.2751742601394653, 1.1214369535446167, 1.9868656396865845]",1.7917587757110596,5.999992847442627,"[0.16676971316337585, 0.16654422879219055, 0.16701237857341766, 0.16649778187274933, 0.16668027639389038, 0.16649560630321503]",0.6196582913398743,,0.0
ate_poor_overlap,20000024,static_ate,1,0,1.0,2.061153470123145e-09,0.6574341058731079,0.006692850962281227,0.0,1.2684924602508545,1.2684924602508545,interaction,"[0.22438552975654602, 0.1172458827495575, 0.20140774548053741, 0.25443124771118164, 0.20252956449985504, 0.0]","[1.3681056499481201, 1.3499364852905273, 1.3131625652313232, 1.3138829469680786, 1.0095365047454834, 0.8948972225189209]",1.7917588949203491,5.999992847442627,"[0.16676895320415497, 0.16654516756534576, 0.1670113205909729, 0.1664973348379135, 0.1666819006204605, 0.16649530827999115]",0.6255146265029907,,0.0
ate_poor_overlap,20000025,static_ate,1,0,1.0,2.061153470123145e-09,0.25060170888900757,0.006692850962281227,0.0,-0.5593783855438232,-0.5593783855438232,linear,"[0.2478276789188385, 0.11173155903816223, 0.24214592576026917, 0.20652464032173157, 0.19177013635635376, 0.0]","[-0.6428777575492859, -0.6712167263031006, -0.4596511721611023, -0.6548417806625366, -0.409426212310791, -0.3581467866897583]",1.7917587757110596,5.999992847442627,"[0.16676898300647736, 0.16654415428638458, 0.16701234877109528, 0.16649816930294037, 0.16668111085891724, 0.166495218873024]",0.3999885618686676,,0.0
ate_poor_overlap,20000026,static_ate,1,0,1.0,2.061153470123145e-09,0.3945907950401306,0.006692850962281227,0.0,-0.8980340361595154,-0.8980340361595154,spline,"[0.20626933872699738, 0.15591149032115936, 0.23811374604701996, 0.18630339205265045, 0.21340204775333405, 0.0]","[-0.8206660151481628, -0.8551413416862488, -0.8690171837806702, -0.8430157899856567, -1.084562063217163, 0.9773648381233215]",1.7917588949203491,5.999992847442627,"[0.16676871478557587, 0.16654431819915771, 0.16701194643974304, 0.16649819910526276, 0.16668157279491425, 0.16649524867534637]",0.39268621802330017,,0.0
ate_poor_overlap,20000027,static_ate,1,0,1.0,2.061153470123145e-09,0.24360404908657074,0.006692850962281227,0.0,-0.632366955280304,-0.632366955280304,linear,"[0.27468928694725037, 0.105404794216156, 0.1977810561656952, 0.2402787059545517, 0.18184615671634674, 0.0]","[-0.5824497938156128, -0.6225407123565674, -0.6969155073165894, -0.5724843144416809, -0.7223851084709167, -1.038257122039795]",1.7917587757110596,5.999992847442627,"[0.16676916182041168, 0.16654470562934875, 0.16701176762580872, 0.16649766266345978, 0.16668115556240082, 0.16649554669857025]",0.41147834062576294,,0.0
ate_poor_overlap,20000028,static_ate,1,0,1.0,2.061153470123145e-09,0.2719492018222809,0.006692850962281227,0.0,-1.5037105083465576,-1.5037105083465576,spline,"[0.21925851702690125, 0.13228709995746613, 0.2765202224254608, 0.19489137828350067, 0.17704276740550995, 0.0]","[-1.4202762842178345, -1.5422720909118652, -1.395637035369873, -1.4141484498977661, -1.8456155061721802, 0.14347438514232635]",1.7917588949203491,5.999993324279785,"[0.1667695939540863, 0.16654327511787415, 0.16701316833496094, 0.1664988100528717, 0.16667966544628143, 0.1664954572916031]",0.4188631474971771,,0.0
ate_poor_overlap,20000029,static_ate,1,0,1.0,2.061153470123145e-09,0.6656914353370667,0.006692850962281227,0.0,0.9545806646347046,0.9545806646347046,interaction,"[0.21681922674179077, 0.1277603805065155, 0.20107243955135345, 0.23499810695648193, 0.21934984624385834, 0.0]","[0.9210997223854065, 1.082750916481018, 0.9650595188140869, 1.0335739850997925, 0.8187881112098694, 1.0959116220474243]",1.7917590141296387,5.999992847442627,"[0.16676971316337585, 0.16654448211193085, 0.1670122891664505, 0.1664975881576538, 0.16668052971363068, 0.1664954125881195]",0.5864258408546448,,0.0
ate_hidden_confounding,20000000,static_ate,0,1,2.061153470123145e-09,0.9984847903251648,0.6920357346534729,0.006692850962281227,0.0,2.2144923210144043,2.2144923210144043,interaction,"[0.21470528841018677, 0.10872795432806015, 0.23288778960704803, 0.2399522066116333, 0.20372681319713593, 0.0]","[2.204332113265991, 1.9421037435531616, 2.2527260780334473, 2.340646266937256, 2.1782796382904053, 2.497617483139038]",1.7917588949203491,5.999992370605469,"[0.16676467657089233, 0.16653938591480255, 0.16702252626419067, 0.16649627685546875, 0.1666857898235321, 0.1664913445711136]",0.622944712638855,,0.0
ate_hidden_confounding,20000001,static_ate,0,1,2.061153470123145e-09,0.9987142086029053,0.5804716944694519,0.006692850962281227,0.0,0.9368845820426941,0.9368845820426941,interaction,"[0.23779352009296417, 0.11431987583637238, 0.18378286063671112, 0.2436770498752594, 0.2204267531633377, 0.0]","[0.8624424338340759, 1.1233093738555908, 0.8447261452674866, 1.0088900327682495, 0.9177433848381042, 0.31628748774528503]",1.7917587757110596,5.999992370605469,"[0.16676519811153412, 0.1665399670600891, 0.16702231764793396, 0.16649562120437622, 0.1666853427886963, 0.1664915531873703]",0.5506536960601807,,0.0
ate_hidden_confounding,20000002,static_ate,0,1,2.061153470123145e-09,0.9985402822494507,0.6478515267372131,0.006692850962281227,0.0,1.6562235355377197,1.6562235355377197,interaction,"[0.2346760332584381, 0.09212467074394226, 0.2192544788122177, 0.25278186798095703, 0.20116294920444489, 0.0]","[1.6354202032089233, 1.838662028312683, 1.649246335029602, 1.6442627906799316, 1.6195781230926514, 1.6820321083068848]",1.7917587757110596,5.9999918937683105,"[0.16676396131515503, 0.16653898358345032, 0.16702261567115784, 0.16649684309959412, 0.16668620705604553, 0.16649141907691956]",0.6080203652381897,,0.0
ate_hidden_confounding,20000003,static_ate,0,1,2.061153470123145e-09,0.9989016056060791,0.34024447202682495,0.006692850962281227,-2.509900021152589e-08,-0.3691343367099762,-0.3691343665122986,interaction,"[0.2286604344844818, 0.11579226702451706, 0.18737433850765228, 0.24775424599647522, 0.22041872143745422, 0.0]","[-0.34737280011177063, 0.08927872776985168, -0.46286541223526, -0.45270806550979614, -0.45890963077545166, 0.0873822569847107]",1.7917587757110596,5.9999918937683105,"[0.16676484048366547, 0.16653968393802643, 0.1670224517583847, 0.16649603843688965, 0.1666855812072754, 0.16649143397808075]",0.425787091255188,,0.0
ate_hidden_confounding,20000004,static_ate,0,1,2.061153470123145e-09,0.9984874725341797,0.6710606217384338,0.006692850962281227,0.0,2.518007516860962,2.518007516860962,interaction,"[0.21856661140918732, 0.10655666887760162, 0.211234912276268, 0.2581419348716736, 0.20549985766410828, 0.0]","[2.5746262073516846, 2.9738059043884277, 2.486922264099121, 2.463782787322998, 2.321514368057251, 2.3364453315734863]",1.7917587757110596,5.999992847442627,"[0.1667647510766983, 0.16653959453105927, 0.1670224368572235, 0.1664961278438568, 0.16668571531772614, 0.16649137437343597]",0.6338813304901123,,0.0
